case_id,source_grounding_status,mandatory_factual_sufficiency_status,fact_unit_coverage_status,translation_equivalence_status,language_sanity_status,language_sanity_detail,placeholder_equivalence_status,placeholder_detail,duplicate_sentence_status,duplicate_sentence_detail,legal_leakage_status,procedural_leakage_status,jurisdiction_leakage_status,leakage_detail,numerical_unit_status,number_detail,deterministic_issues,deterministic_review_issues,deterministic_pass,semantic_qc_status,semantic_issues,manual_review_required,final_pass
US_d15af88bf67507bd93,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":390,""reason"":null,""status"":""pass""},""ko"":{""hangul"":115,""latin"":72,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[ORGANIZATION_A]"",""[PROPERTY_A]""],""ko"":[""[COMPANY_A]"",""[ORGANIZATION_A]"",""[PROPERTY_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{},""target"":{}}",[],[],True,pass,[],False,True
US_d367706577b84edea9,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":876,""reason"":null,""status"":""pass""},""ko"":{""hangul"":319,""latin"":214,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[LOCATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]""],""ko"":[""[LOCATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1977"":1,""1978"":1,""1993"":1,""1997"":1,""2006"":1,""27"":1,""4"":1},""target"":{""1977"":1,""1978"":1,""1993"":1,""1997"":1,""2006"":1,""27"":1,""4"":1}}",[],[],True,pass,[],False,True
US_e05b7f2567e5800f56,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1601,""reason"":null,""status"":""pass""},""ko"":{""hangul"":650,""latin"":78,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[PERSON_A]""],""ko"":[""[COMPANY_A]"",""[PERSON_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""1"":2,""10"":1,""14"":1,""16"":1,""19"":1,""1995"":1,""1996"":2,""1997"":2,""2"":2,""3"":1,""30"":1,""5"":3,""7"":2},""target"":{""1"":1,""10"":1,""14"":1,""16"":1,""19"":1,""1995"":1,""1996"":2,""1997"":2,""2"":2,""30"":1,""5"":3,""7"":2}}",[],"[""numerical_unit_status""]",True,pass,[],False,True
US_e0f4e43491c639af90,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":464,""reason"":null,""status"":""pass""},""ko"":{""hangul"":158,""latin"":96,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]""],""ko"":[""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{},""target"":{""1"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True
US_e1738150309971f404,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":729,""reason"":null,""status"":""pass""},""ko"":{""hangul"":341,""latin"":105,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]""],""ko"":[""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""1"":2},""target"":{}}",[],"[""numerical_unit_status""]",True,pass,[],False,True
US_e2121974270074f961,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":984,""reason"":null,""status"":""pass""},""ko"":{""hangul"":361,""latin"":175,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]""],""ko"":[""[COMPANY_A]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""13"":2,""2"":1,""2006"":1,""2010"":2,""2011"":4,""4"":4,""8"":1},""target"":{""13"":2,""2"":1,""2006"":1,""2010"":2,""2011"":4,""30"":1,""4"":4,""8"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True
US_e7bd006a7ac2277175,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2313,""reason"":null,""status"":""pass""},""ko"":{""hangul"":841,""latin"":434,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[CURRENCY_AMOUNT_A]"",""[LOCATION_A]"",""[LOCATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[CURRENCY_AMOUNT_A]"",""[LOCATION_A]"",""[LOCATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""1"":3,""10"":1,""100"":2,""11"":1,""15"":1,""180.75"":2,""2"":1,""2006"":3,""211.84"":2,""30.48"":1,""40"":1,""5"":1,""9"":1},""target"":{""1"":2,""10"":1,""100"":2,""11"":1,""15"":1,""180.75"":2,""2"":1,""20"":1,""2006"":3,""211.84"":2,""30.48"":1,""40"":1,""5"":1,""9"":1}}",[],"[""numerical_unit_status""]",True,review,"[""Substantive allegation content is duplicated in both language versions. The remaining content is source-supported, and no court/jury conclusion, litigation disposition, unnecessary jurisdiction, placeholder mismatch, numerical mismatch, or allegation-status change is apparent.""]",False,False
US_eafeabebaffbba2c82,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":536,""reason"":null,""status"":""pass""},""ko"":{""hangul"":212,""latin"":51,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[PERSON_A]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[PERSON_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""1"":3,""11"":1,""1959"":1,""1961"":1,""1964"":1,""1965"":2,""1967"":1,""1973"":1,""1974"":1,""2002"":3,""21"":1},""target"":{""1"":2,""11"":1,""1959"":1,""1961"":1,""1964"":1,""1965"":2,""1967"":1,""1973"":1,""1974"":1,""2002"":3,""21"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True
US_ecb5bb62f940e7f86f,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1650,""reason"":null,""status"":""pass""},""ko"":{""hangul"":561,""latin"":372,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[COMPANY_D]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PRODUCT_A]"",""[PRODUCT_B]"",""[PRODUCT_C]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[COMPANY_D]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PRODUCT_A]"",""[PRODUCT_B]"",""[PRODUCT_C]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""1"":1,""3"":1},""target"":{}}",[],"[""numerical_unit_status""]",True,review,"[""The final record retains a litigation posture (the parties bringing claims), rather than limiting the neutral fact record to the underlying factual events and testimony.""]",False,False
US_f2201634a8e19da0c7,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1864,""reason"":null,""status"":""pass""},""ko"":{""hangul"":684,""latin"":427,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[COMPANY_D]"",""[CURRENCY_AMOUNT_A]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]"",""[PROPERTY_A]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[COMPANY_D]"",""[CURRENCY_AMOUNT_A]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]"",""[PROPERTY_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""1"":2,""10"":1,""12"":2,""13"":2,""2013"":1,""2015"":3,""2016"":1},""target"":{""10"":1,""12"":2,""13"":2,""2013"":1,""2015"":3,""2016"":1}}",[],"[""numerical_unit_status""]",True,review,"[""The final neutral facts retain litigation posture and trial-proceeding framing, specifically references to allegations made \""in their defenses\"" and \""trial evidence.\"" These are procedural litigation details rather than neutral real-world facts.""]",False,False
US_f52ee52e184d02cd06,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":879,""reason"":null,""status"":""pass""},""ko"":{""hangul"":306,""latin"":167,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[PERSON_A]""],""ko"":[""[COMPANY_A]"",""[PERSON_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":1,""17"":1,""19"":1,""2"":5,""2000"":5,""25"":1,""27"":1,""3"":1,""4"":1,""6.8"":1,""9"":1},""target"":{""1"":1,""17"":1,""19"":1,""2"":5,""2000"":5,""25"":1,""27"":1,""3"":1,""4"":1,""6.8"":1,""9"":1}}",[],[],True,pass,[],False,True
US_f5ad9cb96e57eb50d6,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":365,""reason"":null,""status"":""pass""},""ko"":{""hangul"":144,""latin"":57,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[LOCATION_A]"",""[ORGANIZATION_A]"",""[PERSON_A]""],""ko"":[""[LOCATION_A]"",""[ORGANIZATION_A]"",""[PERSON_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""2"":1,""5.08"":1},""target"":{""2"":1,""5.08"":1}}",[],[],True,pass,[],False,True
US_f9417e4d262285b1c6,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":895,""reason"":null,""status"":""pass""},""ko"":{""hangul"":325,""latin"":138,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[PERSON_A]"",""[VEHICLE_A]"",""[VEHICLE_B]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[PERSON_A]"",""[VEHICLE_A]"",""[VEHICLE_B]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1997"":2,""2"":1},""target"":{""1997"":2,""2"":1}}",[],[],True,pass,[],False,True
US_fa07baffd06e422309,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1364,""reason"":null,""status"":""pass""},""ko"":{""hangul"":486,""latin"":119,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]""],""ko"":[""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""3"":1,""30"":1,""4"":1},""target"":{""3"":1,""30"":1,""4"":1}}",[],[],True,pass,[],False,True
