case_id,case_family_id,origin_country,origin_state,court_name,court_level,decision_date,case_number_or_citation,primary_domain,liability_theories,domain_review_status,domain_evidence,source_case_id,lower_court_supplemented,neutral_fact_source_language,neutral_fact_ko_chars,neutral_fact_en_chars,source_grounding_status,legal_leakage_status,procedural_leakage_status,jurisdiction_leakage_status,translation_equivalence_status,language_sanity_status,duplicate_sentence_status,text_review_provenance,replacement_status,replacement_reason,analysis_split,raw_text_sha256,neutral_fact_source_sha256,neutral_fact_ko_sha256,neutral_fact_en_sha256
US_286292f7d56c91120b,FAM_5d64b88163d65cbe,US,Nevada,Nevada Supreme Court,supreme,2013-11-07,,general_negligence_personal_injury,"[""ordinary negligence"", ""comparative negligence"", ""wrongful death"", ""negligence resulting in death""]",accepted_primary,"[""Raymond’s wife Elizabeth, individually and as the representative of her husband’s estate, as well as her son and two daughters (collectively, the Yeghiazarian family), filed a complaint against LVMPD and Officer Wicks (collectively, LVMPD) alleging negligence resulting in Raymond’s death."", ""As a result of the accident, Raymond suffered multiple internal injuries and trauma to his brain stem. After spending three weeks in a coma, Raymond died.""]",8086072,False,en,1074,1699,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,2122729a832d5053bc1ba1314826faaf6f931e3e7e8eda1274cd72bdffc29017,358fa7ac2b768e9d147fc818181abe20160128e5bede73f75f147cccfea81b4a,2d6a58aac15f0fc8e7d82b745baa43e53532497928318110dc27b45f09069948,358fa7ac2b768e9d147fc818181abe20160128e5bede73f75f147cccfea81b4a
US_2ce3ed6c0e8a324589,FAM_1f496ceb80f76f66,US,Pennsylvania,Supreme Court of Pennsylvania,supreme,2014-02-07,,medical_professional_liability,"[""medical negligence"", ""failure to refer for further testing"", ""failure to meet the professional standard of care"", ""wrongful death""]",independent_agreement,"[""We granted review in this medical malpractice case"", ""At trial, Appellees presented expert testimony that Dr. Grumbine had deviated from the standard of care by failing to refer Anthony for further testing on August 2."", ""The standard of care for physicians in Pennsylvania is objective in nature""]",5147696,False,en,1303,2266,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,fc1a600ae4791ffa5b96551e7d80f7854f1ee0084d26fdefa0f5cdb97c5ee44c,319828bace8f8f0541a3ebf7ffaf642d8e189999a7c7f96d1f30d325875c60f3,1f3a33acdace4ee3e3ee3477965acc1c14c94c9daac12262c60447252417e31a,319828bace8f8f0541a3ebf7ffaf642d8e189999a7c7f96d1f30d325875c60f3
US_2dc42d5d55548348de,FAM_7ca7eab46aebf1de,US,Michigan,Michigan Supreme Court,supreme,2023-07-28,,general_negligence_personal_injury,"[""ordinary negligence"", ""premises liability"", ""comparative fault""]",accepted_primary,"[""Ahlam Kandil-Elsayed filed a negligence action based on premises liability"", ""after she slipped and fell at a gas station defendant operated"", ""Renee Pinsky and her husband, David Pinsky, brought a negligence action based on premises liability"", ""after Renee Pinsky tripped over a cable""]",9416822,False,en,431,768,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,99a025fdd72e8f52e346ce93dca4cc73753e187a8d12cd1d328a44db283d6ef6,9120692e8f411bcc6158dd5b2717f30d5cb945e1804ed36046c4f614984faf44,a087ebeb0fc04c5d2264226fd454d3c3035ee263dd1537af0ba4035b70f41aab,9120692e8f411bcc6158dd5b2717f30d5cb945e1804ed36046c4f614984faf44
US_32ce5cc46af8c47b58,FAM_cd1634c7b2500203,US,Louisiana,Supreme Court of Louisiana,supreme,2005-12-21,,general_negligence_personal_injury,"[""negligence"", ""wrongful death"", ""failure to erect adequate warning devices"", ""failure to adequately mark the crossing"", ""assumed duty to upgrade the crossing""]",accepted_primary,"[""Plaintiffs alleged that the DOTD was negligent in failing to erect adequate warning devices at the crossing and in failing to adequately mark the crossing."", ""As a result of Mrs. Long's death, her husband, their minor son and daughter (hereinafter referred to as \""plaintiffs\""), filed wrongful death and survival actions against the DOTD.""]",1620784,False,en,834,1369,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,6758cdbd923ac15a848b668c31812d4c77581bcb2e4a46173cdc49eaec8e86de,fb699709f8e75c0036f674ebbb6589ec41ae6b3d2db52f16bee5bf881bb83efa,cbafb9aca647a21e112c790c6095d4c81d449623337cd8508e0d950b10f4e737,fb699709f8e75c0036f674ebbb6589ec41ae6b3d2db52f16bee5bf881bb83efa
US_369a2f88efd4f55df4,FAM_7d215dbe5d0a78b9,US,Pennsylvania,Supreme Court of Pennsylvania,supreme,2019-10-31,,general_negligence_personal_injury,"[""ordinary negligence"", ""negligence per se"", ""comparative negligence""]",accepted_primary,"[""Appellant, Joan P. Grove, was awarded a jury verdict of $250,000.00 in the Court of Common Pleas of Allegheny County, in a personal injury action against Appellee, Port Authority of Allegheny County."", ""As Cunningham maneuvered the bus around the right side of the car stopped on Sixth Avenue, she struck Grove who was crossing Montour Way."", ""As a result of the accident, Grove underwent several surgeries, ultimately having her leg amputated from the knee down.""]",4674776,False,en,615,916,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,development,1588886978611207465d4cec23ac646b1bc46079bc231806c53139252cc007fe,cfc94267d432596c82e23d2150a5f158eff86a200039f494aa17935103e4de75,ed74b1280c4bda444e0b784c2dd1c9d3ea38729be4da35476dee84827457e393,cfc94267d432596c82e23d2150a5f158eff86a200039f494aa17935103e4de75
US_37fae4c5d51bff450a,FAM_a860d396b27acc45,US,West Virginia,West Virginia Supreme Court,supreme,2016-04-12,,product_liability,"[""product-defect strict liability"", ""property damage"", ""breach of implied warranty of merchantability"", ""deceptive trade practices""]",independent_agreement,"[""property damage due to product defect (i.e., strict liability)"", "". . .) 5 In count three of his amended complaint, petitioner alleged property damage due to product defect—that “[t]he failure of the middle drive shaft was the result of a product defect in the design and manufacture of the [intermediate drive shaft], as set forth [elsewhere in the amended complaint]. This Count seeks recovery for damages to prope"", ""amended complaint is dispositive of the issue, we need not address it in this appeal. 7 Under Star Furniture, “[s]trict liability in tort may be used to recover for property damage when the defective product damages property only[,]” 171 W.Va. at 80, 297 S.E.2d at 855, syl. pt. 1, including for “damage to property other than the defective product.” Id""]",3193310,False,en,723,1274,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,"The supplied opinion is expressly from the Nevada Court of Appeals rather than the state-highest court, making it an unusable controlling opinion under the eligibility requirement. In addition, the appellate decision resolves only attorney-misconduct/new-trial findings and remands for further findings, rather than deciding a civil-liability substantive merits issue.",confirmatory,936f6426da3ccc208d3b734262e5519a71a540c97f4f21b1e17eeda360cc2ed5,f23e78f7f0f7619c203c547a0ca1228d184300840be257ba023393456e2aab6f,a50a777ca2abe612054467664c116273fe9946d35c4fe6cc6c66d08306140353,f23e78f7f0f7619c203c547a0ca1228d184300840be257ba023393456e2aab6f
US_38d924f1ad3609200a,FAM_62a890cecb80b6a0,US,Pennsylvania,Supreme Court of Pennsylvania,supreme,2002-05-31,,general_negligence_personal_injury,"[""ordinary negligence"", ""wrongful death and survival"", ""governmental immunity and vehicle-liability exception"", ""statutory emergency-medical-services immunity""]",independent_agreement,"[""the Regesters commenced a wrongful death and survival action against Longwood, SCCMC, and others."", ""the Regesters alleged, inter alia, that the emergency services dispatchers and providers negligently failed to familiarize themselves with the geographic area which they served, resulting in the unavailability of prompt and essential medical attention to Mr. Regester."", ""such allegations of negligence on the part of Longwood and its agents in failing to maintain adequate familiarity with the emergency service area and follow provided directions is more closely associated with the public service involved (ambulance service) than it is with the physical operation of the vehicle as such.""]",1537419,False,en,798,1611,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,8fb97c5c3a8a706e83f0efc705851b0e6b6f64e04785028cfbd0fc62d0767fc8,9a063b4bb54263fecf550b9ad7fc53ce3c83cd67f86aa4af764f1ae4db348bbc,7da26ab8726d66742356a70533c7818db30e043a8667c3a870ff44830a3c0835,9a063b4bb54263fecf550b9ad7fc53ce3c83cd67f86aa4af764f1ae4db348bbc
US_3a3052ef67238d90fa,FAM_7fa63aed93a25737,US,Pennsylvania,Supreme Court of Pennsylvania,supreme,2014-11-19,,general_negligence_personal_injury,"[""negligence"", ""negligent operation of a motor vehicle"", ""employee/vicarious liability""]",accepted_primary,"[""Appellant filed this negligence action against Pennsbury and other defendants"", ""the negligent operation of a motor vehicle"", ""school bus owned by, and operated by an employee of, appellee Pennsbury School District""]",2753360,False,en,294,456,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,development,808651a0cbbc3f2a719951d7b62e5e2ea4cb3020d04159dae10d0e9bc9f07505,290faf11c5037ac530c8d50014d148adae53ff2cafe9ec24244434aeb029d6b0,3be186b11eacc8a7ef0a7094dc823ab96ac1aafe8bda46e857db89e7f3174be1,290faf11c5037ac530c8d50014d148adae53ff2cafe9ec24244434aeb029d6b0
US_3f0101285fcc76e2b1,FAM_92e0644cfa630556,US,Pennsylvania,Supreme Court of Pennsylvania,supreme,2004-02-20,,other_civil_liability,"[""successor liability"", ""tort liability"", ""asbestos-related personal injury""]",independent_agreement,"[""Appellants asserted several causes of action against Crown Cork sounding in tort or contract."", ""Crown Cork was sued in asbestos-related cases solely as a successor to Mundet Cork""]",1896620,False,en,656,968,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,cfbc1a591f6f9fd778b03b590e673ce742d997365b47c865f9e03103636524b2,227acee6f8b4640ab5c041e2aa61476f760a66bdad93ffe867f46310a30a13b3,b5a03b556e78e1bfe74a92653e04c77f07f9ddef69cbe4e4b9bb7b7e33c5c3b5,227acee6f8b4640ab5c041e2aa61476f760a66bdad93ffe867f46310a30a13b3
US_43352148b1cf063f58,FAM_8284833c2c1b1843,US,West Virginia,West Virginia Supreme Court,supreme,2005-06-30,,medical_professional_liability,"[""medical negligence"", ""intervening cause"", ""proximate cause"", ""contribution""]",independent_agreement,"[""This proceeding addresses two appeals from a medical malpractice action involving the same parties"", ""the evidence established that Dr. Mohan's treatment of Michael fell below the standard of care when he failed to order both bacterial and viral cultures on March 12, 1998.""]",1288656,False,en,1247,1832,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,confirmed replacement required by external review and source recheck,confirmatory,ccbe80f272920ea7b5934da97535b12f9cf8ac3d2b329929c999b0fe88e2efb0,fdc0d5255cbfe36cefde67d0210fde727fa1cc27fdd5c6aac49e01945f192bba,23a6836cc41d9d2818e4a9db02184c10527eeabb24a4a5c4125f4e00619d7763,fdc0d5255cbfe36cefde67d0210fde727fa1cc27fdd5c6aac49e01945f192bba
US_45c1de8fa5ac8eefab,FAM_d99f8a1dc6324663,US,West Virginia,West Virginia Supreme Court,supreme,2003-07-07,,medical_professional_liability,"[""medical negligence"", ""wrongful death"", ""premortem pain and suffering damages""]",independent_agreement,"[""United States of America, pursuant to the Federal Tort Claims Act, 28 U.S.C. § 2671, et seq., in the district court.[1] The plaintiff alleged that the defendant, acting through its employees, the physicians at the VA hospital, \""failed to exercise that degree of care, skill and learning required or expected of a reasonable, prudent physician[s] and/or medical facility"", ""this negligent treatment caused her husband's death""]",1376114,False,en,501,787,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,confirmed replacement required by external review and source recheck,confirmatory,b6f7727ed960fc68ab5ad2bb5240310f4786edd4a4adb7f88e7142a9d87e5f7e,f2223c20562bbe4cd5cd09f27cad4c99e8c9a6763adf7f2373a5ba64db9717dd,db27d914cbe63b5c043c21ee7b9c3b3ac442ad70231e85eb96c3b4603fd8689d,f2223c20562bbe4cd5cd09f27cad4c99e8c9a6763adf7f2373a5ba64db9717dd
US_46a80b1c5e06a72d45,FAM_13ba5ae2d9575c6b,US,Pennsylvania,Supreme Court of Pennsylvania,supreme,2009-12-29,,other_civil_liability,"[""negligent misrepresentation under § 552 of the Restatement (Second) of Torts"", ""statutory duty under the One Call Act"", ""economic loss doctrine""]",independent_agreement,"[""Appellant sued appellee on a theory of negligent misrepresentation under § 552 of the Restatement (Second) of Torts,[2] claiming appellee failed to comply with its statutory duties under the Act."", ""We granted allowance of appeal to determine whether § 552 of the Restatement (Second) of Torts imposes liability for economic losses to a contractor caused when a gas utility company fails to mark or improperly marks the location of gas lines.""]",2056571,False,en,316,430,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,development,f582b72635b3b293bce84332231ded148a3e3f6c139d6e6453b9859450d2e521,3d5c0abf0976b2bb51c77f1eb3fb7a42f1c785254894020135e496507a339272,b4d7745d26fe29042a294b6c9e347df84bc5532b88a76a58f43c32e4c0fe55fe,3d5c0abf0976b2bb51c77f1eb3fb7a42f1c785254894020135e496507a339272
US_47210f2421779c756f,FAM_7c1f6ce65b9cf7df,US,Pennsylvania,Supreme Court of Pennsylvania,supreme,2009-06-15,,medical_professional_liability,"[""medical negligence"", ""medical malpractice"", ""negligent nursing care"", ""failure to meet the nursing standard of care"", ""medical causation""]",independent_agreement,"[""1999, Freed was discharged to home. On December 21, 2000, Freed filed a complaint against Geisinger and HealthSouth,[2] alleging that the nursing staff of both institutions failed to meet the nursing standard of care with regard to the treatment and prevention of pressure wounds on an immobilized patient. At a jury trial over which the Honorable Charles C. Bro"", ""ding is in conflict with this Court's holding in Flanagan, and, therefore, must be vacated. Preliminarily, we note that in order to establish a cause of action for medical malpractice, a plaintiff must demonstrate (1) a duty owed by the physician to the patient; (2) a breach of that duty by the physician; (3) that the breach was the proximate cause""]",2294157,False,en,570,1047,pass,pass,pass,pass,pass,pass,pass,external_manual_review_182_authoritative,retained,,confirmatory,25f17cdaf476803218e1be340acc9dda1430612c554b14bc4f6f2dc43652d635,dcd9f1e00b0d063a84c50e14d690feca3aec7d0e43d650b203b67aad560d7373,ab69db02eb845533921104cfe1e20fd62d7bf0e64cc658e156276e0242c818b8,dcd9f1e00b0d063a84c50e14d690feca3aec7d0e43d650b203b67aad560d7373
US_4bf2e6511806b25f10,FAM_189df990687ef09a,US,West Virginia,West Virginia Supreme Court,supreme,2022-08-30,,other_civil_liability,"[""legal malpractice"", ""attorney negligence"", ""breach of the attorney’s professional duty"", ""breach of representation agreement""]",independent_agreement,"[""the present appeal is one of three related cases that have been considered by this Court"", ""petitioner filed a civil complaint against respondent, which was docketed as civil action no. 19-C-128"", ""petitioner claimed that respondent had, while representing petitioner, “recklessly failed to raise the issue of the civil action being time barred by the applicable statute of limitations.”"", ""We have held that “[g]enerally, in a suit against an attorney for negligence, the plaintiff must prove three things in order to recover: (1) the attorney’s employment; (2) his/her neglect of a reasonable duty; and (3) that such negligence resulted in and was the proximate cause of loss to the plaintiff.”""]",7861092,False,en,1156,1903,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,"The controlling issue is statute of limitations accrual and the discovery rule, without adjudication of the underlying negligence liability merits.",confirmatory,69a655c112426ec42d86c63b1c1eeab68249f9aa07dd87a0e07b4df359e62bf1,caa4f4abcc74d2340dbb4720409793d83be36544ce2fa0f05a749c03a92cce81,6ef195822c009ffab2529f5de8506516962dd8e00e3a5765c78f780bbd767cbb,caa4f4abcc74d2340dbb4720409793d83be36544ce2fa0f05a749c03a92cce81
